trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
918,False,"{'a': 0.5, 'e': 0.6082042317347061}",30,6,-50.166330465363735,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 1}",1
919,False,"{'a': 0.5, 'e': 0.6074101471828243}",30,0,-99.58345156439003,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
920,False,"{'a': 0.5, 'e': 0.6066154552208459}",25,0,-97.16159310048889,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
921,False,"{'a': 0.5, 'e': 0.6058201566434629}",20,6,-35.863031996680995,"{0: 10, 1: 1, 2: 1, 3: 2, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.6050242522459737}",30,4,-142.7566863766076,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 2}",1
923,False,"{'a': 0.5, 'e': 0.6042277428242827}",20,4,-12.881109397384739,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.6034306291748992}",35,10,-113.19484278764666,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",1
925,False,"{'a': 0.5, 'e': 0.6026329120949369}",25,0,-27.727621331608557,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",1
926,False,"{'a': 0.5, 'e': 0.6018345923821126}",20,0,-69.40944331330664,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
927,False,"{'a': 0.5, 'e': 0.6010356708347461}",20,0,-11.427105197750494,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
928,False,"{'a': 0.5, 'e': 0.6002361482517589}",25,0,0.7138152132494455,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
929,False,"{'a': 0.5, 'e': 0.5994360254326734}",20,8,10.674552367263079,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.5986353031776125}",20,0,-27.9599294178338,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
931,False,"{'a': 0.5, 'e': 0.5978339822872982}",25,13,-38.91741818761186,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
932,False,"{'a': 0.5, 'e': 0.5970320635630515}",35,16,15.204997138141668,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.596229547806791}",30,15,-17.025111013278735,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.5954264358210324}",20,0,-49.096956879195375,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
935,False,"{'a': 0.5, 'e': 0.5946227284088876}",20,0,-7.8311395693562265,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
936,False,"{'a': 0.5, 'e': 0.5938184263740639}",25,0,-124.64345759325188,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
937,False,"{'a': 0.5, 'e': 0.5930135305208634}",25,10,16.59547028822037,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.5922080416541816}",25,2,-13.43784408535464,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.5914019605795077}",25,6,-30.48187633849617,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.5905952881029224}",20,0,-103.42599466846288,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
941,False,"{'a': 0.5, 'e': 0.5897880250310983}",20,0,-51.99989877181997,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
942,False,"{'a': 0.5, 'e': 0.5889801721712982}",20,3,-39.566605468928756,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
943,False,"{'a': 0.5, 'e': 0.588171730331375}",20,12,-10.640614583050258,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.5873627003197706}",25,0,25.173218326081205,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
945,False,"{'a': 0.5, 'e': 0.5865530829455148}",20,7,-9.387181172667383,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.5857428790182249}",25,0,-65.16027298733326,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
947,False,"{'a': 0.5, 'e': 0.5849320893481048}",25,0,-88.17874258817966,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
948,False,"{'a': 0.5, 'e': 0.5841207147459441}",20,0,-56.61833887425308,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
949,False,"{'a': 0.5, 'e': 0.5833087560231173}",25,2,-12.40593094613892,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 0}",1
950,False,"{'a': 0.5, 'e': 0.5824962139915831}",25,0,-24.024683879619722,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
951,False,"{'a': 0.5, 'e': 0.5816830894638835}",30,14,-23.389741317098064,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
952,False,"{'a': 0.5, 'e': 0.5808693832531429}",30,8,-7.00763102145123,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.5800550961730674}",30,13,-74.96257660644154,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 2}",1
954,False,"{'a': 0.5, 'e': 0.579240229037944}",20,12,1.1265533184408698,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.57842478266264}",30,15,-43.7837005428271,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
956,False,"{'a': 0.5, 'e': 0.5776087578626015}",20,0,-23.25247875485232,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
957,False,"{'a': 0.5, 'e': 0.5767921554538532}",20,0,-11.277425397887903,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
958,False,"{'a': 0.5, 'e': 0.5759749762529975}",20,9,-24.618714669534523,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.5751572210772137}",35,25,16.66850872412359,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.5743388907442566}",25,20,9.523821342220671,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.5735199860724567}",30,6,-54.66133829535215,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 1}",1
962,False,"{'a': 0.5, 'e': 0.5727005078807185}",20,0,-33.96010281902039,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
963,False,"{'a': 0.5, 'e': 0.5718804569885202}",25,2,-94.26891303058828,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 2}",1
964,False,"{'a': 0.5, 'e': 0.5710598342159124}",25,0,-27.994349351161738,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
965,False,"{'a': 0.5, 'e': 0.5702386403835181}",35,16,0.009873677667526781,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.5694168763125309}",30,13,-59.427358566711085,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 0}",1
967,False,"{'a': 0.5, 'e': 0.5685945428247149}",25,4,-66.70816775271516,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 2}",1
968,False,"{'a': 0.5, 'e': 0.5677716407424034}",35,6,-35.17387126023904,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 1}",1
969,False,"{'a': 0.5, 'e': 0.5669481708884985}",25,0,-26.663282286276484,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
970,False,"{'a': 0.5, 'e': 0.5661241340864699}",25,0,-43.64790448210441,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
971,False,"{'a': 0.5, 'e': 0.5652995311603544}",25,0,-44.383216483776074,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
972,False,"{'a': 0.5, 'e': 0.5644743629347548}",20,0,-37.87216830135507,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
973,False,"{'a': 0.5, 'e': 0.5636486302348395}",20,0,-69.79133502186424,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
974,False,"{'a': 0.5, 'e': 0.5628223338863407}",20,0,-36.43022623168658,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
975,False,"{'a': 0.5, 'e': 0.561995474715555}",25,8,2.7096301399893616,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.5611680535493415}",30,0,-79.80830615641838,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
977,False,"{'a': 0.5, 'e': 0.5603400712151212}",20,15,13.137660876883253,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.5, 'e': 0.5595115285408763}",20,0,-10.600908676913807,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
979,False,"{'a': 0.5, 'e': 0.5586824263551495}",20,16,7.91066541330733,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.5578527654870429}",25,0,-19.09154555563823,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
981,False,"{'a': 0.5, 'e': 0.5570225467662173}",20,0,21.22254804412677,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
982,False,"{'a': 0.5, 'e': 0.5561917710228914}",20,3,-14.736719288328528,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
983,False,"{'a': 0.5, 'e': 0.5553604390878408}",20,8,-50.582488169777186,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
984,False,"{'a': 0.5, 'e': 0.5545285517923975}",20,0,-16.570853270387175,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
985,False,"{'a': 0.5, 'e': 0.5536961099684484}",25,5,25.472004311287346,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
986,False,"{'a': 0.5, 'e': 0.5528631144484356}",25,0,-31.3202450713224,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
987,False,"{'a': 0.5, 'e': 0.5520295660653545}",35,6,-11.690676306600901,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.5511954656527531}",20,4,-25.34095914506023,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
989,False,"{'a': 0.5, 'e': 0.5503608140447322}",25,0,-86.73099338910453,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
990,False,"{'a': 0.5, 'e': 0.5495256120759431}",20,0,-122.20143929795321,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
991,False,"{'a': 0.5, 'e': 0.5486898605815876}",30,17,-10.919077005726223,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
992,False,"{'a': 0.5, 'e': 0.5478535603974173}",20,0,-90.35710294195113,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
993,False,"{'a': 0.5, 'e': 0.5470167123597323}",20,12,-37.99810747403965,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
994,False,"{'a': 0.5, 'e': 0.5461793173053805}",35,23,-0.5530978667162523,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
995,False,"{'a': 0.5, 'e': 0.5453413760717569}",25,18,4.248357143183987,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.5445028894968027}",25,0,-46.526510125080556,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
997,False,"{'a': 0.5, 'e': 0.5436638584190043}",25,13,-4.19544760398277,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.5428242836773929}",25,11,-11.313814036001641,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
999,False,"{'a': 0.5, 'e': 0.541984166111543}",20,6,-25.008227802196956,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1000,False,"{'a': 0.5, 'e': 0.5411435065615721}",25,12,28.40634320143745,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.5, 'e': 0.5403023058681398}",20,9,24.36177722028497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.5, 'e': 0.5394605648724465}",30,0,-39.26535734618405,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
1003,False,"{'a': 0.5, 'e': 0.5386182844162335}",25,16,-6.4379521129594774,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1004,False,"{'a': 0.5, 'e': 0.5377754653417808}",30,12,-88.44066359775219,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 1}",1
1005,False,"{'a': 0.5, 'e': 0.5369321084919078}",30,12,-24.96256736685551,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
1006,False,"{'a': 0.5, 'e': 0.5360882147099708}",30,3,-54.74058368124201,"{0: 23, 1: 1, 2: 0, 3: 2, 4: 1}",1
1007,False,"{'a': 0.5, 'e': 0.535243784839864}",25,16,-16.926421476800428,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1008,False,"{'a': 0.5, 'e': 0.5343988197260168}",20,0,12.706455830638914,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1009,False,"{'a': 0.5, 'e': 0.5335533202133944}",30,0,-125.80558506668869,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
1010,False,"{'a': 0.5, 'e': 0.5327072871474963}",30,0,-9.214034734180652,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",1
1011,False,"{'a': 0.5, 'e': 0.5318607213743555}",20,6,-83.06067181016653,"{0: 7, 1: 1, 2: 5, 3: 0, 4: 1}",1
1012,False,"{'a': 0.5, 'e': 0.5310136237405375}",20,9,-46.5326192013158,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1013,False,"{'a': 0.5, 'e': 0.5301659950931402}",25,0,-98.47196295966303,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
1014,False,"{'a': 0.5, 'e': 0.5293178362797918}",30,16,2.047094242194808,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1015,False,"{'a': 0.5, 'e': 0.5284691481486514}",20,2,3.6094929115236516,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1016,False,"{'a': 0.5, 'e': 0.5276199315484067}",20,14,-29.380630495875735,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1017,False,"{'a': 0.5, 'e': 0.5267701873282746}",25,2,-165.21066725434565,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 3}",1
1018,False,"{'a': 0.5, 'e': 0.525919916337999}",30,20,15.1887283345416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.5, 'e': 0.525069119427851}",25,10,1.9489823391090664,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1020,False,"{'a': 0.5, 'e': 0.5242177974486271}",20,15,2.44948670828167,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.5, 'e': 0.5233659512516496}",25,0,-82.07546755664607,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
1022,False,"{'a': 0.5, 'e': 0.5225135816887643}",25,17,-9.809881761944602,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1023,False,"{'a': 0.5, 'e': 0.5216606896123411}",20,0,-14.892120211436747,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1024,False,"{'a': 0.5, 'e': 0.5208072758752715}",30,0,-11.911805574810726,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1025,False,"{'a': 0.5, 'e': 0.5199533413309697}",20,0,-60.71135360624896,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1026,False,"{'a': 0.5, 'e': 0.5190988868333698}",20,0,-21.52595116298267,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1027,False,"{'a': 0.5, 'e': 0.5182439132369262}",25,0,-42.299039757334,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
1028,False,"{'a': 0.5, 'e': 0.5173884213966127}",25,4,-111.74562020193164,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 2}",1
1029,False,"{'a': 0.5, 'e': 0.5165324121679208}",25,4,-106.69841626370173,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 2}",1
1030,False,"{'a': 0.5, 'e': 0.5156758864068599}",30,0,-49.94793364717854,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
1031,False,"{'a': 0.5, 'e': 0.5148188449699553}",20,0,-78.32632157063097,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1032,False,"{'a': 0.5, 'e': 0.513961288714249}",20,4,-42.482495025217375,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 0}",1
1033,False,"{'a': 0.5, 'e': 0.5131032184972966}",25,0,-13.314453465752536,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
1034,False,"{'a': 0.5, 'e': 0.5122446351771686}",30,0,-55.3152419060354,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 2}",0
1035,False,"{'a': 0.5, 'e': 0.5113855396124478}",30,17,-1.064950091513415,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1036,False,"{'a': 0.5, 'e': 0.5105259326622303}",20,0,-19.03722178975195,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1037,False,"{'a': 0.5, 'e': 0.5096658151861225}",20,5,3.5792716291769375,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.5088051880442422}",25,1,-42.24473325552033,"{0: 20, 1: 0, 2: 1, 3: 3, 4: 0}",1
1039,False,"{'a': 0.5, 'e': 0.507944052097216}",20,7,-11.40611352565225,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
1040,False,"{'a': 0.5, 'e': 0.5070824082061803}",25,3,-14.241043746989357,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
1041,False,"{'a': 0.5, 'e': 0.5062202572327784}",25,0,-4.550524459837511,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1042,False,"{'a': 0.5, 'e': 0.5053576000391616}",25,0,-143.67535942033973,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
1043,False,"{'a': 0.5, 'e': 0.5044944374879868}",20,0,-13.849052063824745,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1044,False,"{'a': 0.5, 'e': 0.5036307704424168}",25,0,-55.0104538596694,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1045,False,"{'a': 0.5, 'e': 0.5027665997661179}",30,0,-138.439255126575,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 3}",0
1046,False,"{'a': 0.5, 'e': 0.5019019263232615}",25,0,-6.572563003490805,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1047,False,"{'a': 0.5, 'e': 0.5010367509785203}",25,14,-5.2892407722424055,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 0.5001710745970702}",20,4,-49.71790759229587,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
1049,False,"{'a': 0.5, 'e': 0.4993048980445869}",30,2,-27.641970194860814,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 0.49843822218724737}",20,4,-10.766536014690653,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 0.497571047891727}",20,0,-3.548753204210261,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1052,False,"{'a': 0.5, 'e': 0.49670337602520037}",20,8,-58.13551871476249,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
1053,False,"{'a': 0.5, 'e': 0.495835207455339}",30,8,-73.24352343513746,"{0: 17, 1: 0, 2: 2, 3: 2, 4: 1}",1
1054,False,"{'a': 0.5, 'e': 0.49496654305031157}",25,14,-39.02590798930979,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
1055,False,"{'a': 0.5, 'e': 0.4940973836787822}",20,11,2.3102338815100185,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 0.4932277302099105}",25,0,-30.956344627790692,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1057,False,"{'a': 0.5, 'e': 0.4923575835133496}",25,0,-104.62488914441762,"{0: 18, 1: 0, 2: 3, 3: 3, 4: 1}",0
1058,False,"{'a': 0.5, 'e': 0.4914869444592463}",20,0,-52.76205298927687,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
1059,False,"{'a': 0.5, 'e': 0.49061581391823933}",20,0,-34.50657273063609,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1060,False,"{'a': 0.5, 'e': 0.48974419276145953}",20,14,5.964250499882575,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.5, 'e': 0.48887208186052755}",30,4,-83.72120426256097,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 2}",1
1062,False,"{'a': 0.5, 'e': 0.48799948208755467}",20,7,-48.68053962940076,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
1063,False,"{'a': 0.5, 'e': 0.4871263943151402}",30,2,-91.27916454286697,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 2}",1
1064,False,"{'a': 0.5, 'e': 0.48625281941637216}",20,1,20.916256758295344,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 0.48537875826482507}",25,11,-6.842937984043487,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1066,False,"{'a': 0.5, 'e': 0.4845042117345603}",25,0,-65.42172108415036,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1067,False,"{'a': 0.5, 'e': 0.48362918070012406}",20,0,-60.10856594499048,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
1068,False,"{'a': 0.5, 'e': 0.48275366603654757}",25,1,-163.46048204297338,"{0: 16, 1: 1, 2: 2, 3: 2, 4: 3}",1
1069,False,"{'a': 0.5, 'e': 0.48187766861934506}",25,7,-62.56708400352261,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
1070,False,"{'a': 0.5, 'e': 0.4810011893245143}",20,0,-7.7858898746247664,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1071,False,"{'a': 0.5, 'e': 0.48012422902853413}",20,0,-27.77125122901625,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1072,False,"{'a': 0.5, 'e': 0.47924678860836506}",30,13,-61.83050577300768,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
1073,False,"{'a': 0.5, 'e': 0.47836886894144715}",25,0,-41.104372555939996,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1074,False,"{'a': 0.5, 'e': 0.4774904709057004}",20,2,-29.733194382208136,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 0.47661159537952236}",20,0,-59.41867705375769,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1076,False,"{'a': 0.5, 'e': 0.4757322432417888}",35,8,-49.781530858247315,"{0: 22, 1: 0, 2: 4, 3: 0, 4: 1}",1
1077,False,"{'a': 0.5, 'e': 0.47485241537185147}",25,0,-33.80880563790091,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
1078,False,"{'a': 0.5, 'e': 0.4739721126495385}",20,0,-16.658255638402682,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1079,False,"{'a': 0.5, 'e': 0.47309133595515224}",35,10,19.012690278907506,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
1080,False,"{'a': 0.5, 'e': 0.4722100861694696}",25,0,-17.930153238136025,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1081,False,"{'a': 0.5, 'e': 0.47132836417373997}",30,7,-37.375280479152735,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 1}",1
1082,False,"{'a': 0.5, 'e': 0.47044617084968565}",30,0,-92.63525623592048,"{0: 19, 1: 2, 2: 7, 3: 2, 4: 0}",0
1083,False,"{'a': 0.5, 'e': 0.46956350707949945}",25,0,-153.20412563723977,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
1084,False,"{'a': 0.5, 'e': 0.4686803737458455}",25,0,-77.25160567508861,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
1085,False,"{'a': 0.5, 'e': 0.4677967717318567}",20,12,-37.996601176746324,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1086,False,"{'a': 0.5, 'e': 0.4669127019211353}",20,6,-42.937815841369016,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 0}",1
1087,False,"{'a': 0.5, 'e': 0.46602816519775075}",35,9,-41.196894877463315,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 1}",1
1088,False,"{'a': 0.5, 'e': 0.46514316244624}",20,5,17.370368037892906,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.46425769455160537}",30,3,-73.94962506838155,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 2}",1
1090,False,"{'a': 0.5, 'e': 0.4633717623993151}",30,8,-19.665837799858764,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 0.4624853668753008}",20,0,-20.114057476722913,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1092,False,"{'a': 0.5, 'e': 0.4615985088659584}",20,0,15.01389789861675,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1093,False,"{'a': 0.5, 'e': 0.46071118925814536}",20,12,12.471592541813822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.5, 'e': 0.4598234089391817}",20,0,22.85773408578187,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1095,False,"{'a': 0.5, 'e': 0.4589351687968472}",20,9,-30.953366043819386,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1096,False,"{'a': 0.5, 'e': 0.45804646971938234}",20,0,-38.73935236270693,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1097,False,"{'a': 0.5, 'e': 0.45715731259548575}",20,0,-46.88363500921682,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1098,False,"{'a': 0.5, 'e': 0.45626769831431485}",25,13,0.2303422344939885,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1099,False,"{'a': 0.5, 'e': 0.45537762776548346}",35,0,-100.42936727554142,"{0: 28, 1: 0, 2: 4, 3: 1, 4: 2}",0
